CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
00-02-0307-45,01-307,CIUDAD CAPITAL,ZONA 2,INSTITUTO NACIONAL MIXTO DE EDUCACIÓN BÁSICA ADRIÁN ZAPATA,12 AVE. B 8-03,22540790,NORMA ARACELY PALOMO FRANCO DE DIAZ,AURA GRISELDA MÉNDEZ RAMÍREZ,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-02-0309-45,01-301,CIUDAD CAPITAL,ZONA 2,"INSTITUTO NACIONAL MIXTO DE EDUCACION BASICA ""ADRIAN ZAPATA""",12 AVE. B 8-03,22895420,LUCRECIA MARISOL CERMEÑO GONZÁLEZ,SANDRA YANETH PEREIRA PALENCIA,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-02-0310-45,01-301,CIUDAD CAPITAL,ZONA 2,"COLEGIO EVANGÉLICO MIXTO ""LA PATRIA""",7A AVE. 7-38,22541037,LUCRECIA MARISOL CERMEÑO GONZÁLEZ,LUIS FERNANDO AGUILAR,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-02-0311-45,01-403,CIUDAD CAPITAL,ZONA 2,INSTITUTO GUATEMALTECO DE EDUCACION RADIOFONICA (IGER),11 AVENIDA 18-45 CIUDAD NUEVA,23051080,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,DEISY CRISTINA ROBLES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,A DISTANCIA,GUATEMALA NORTE
00-02-0318-45,01-301,CIUDAD CAPITAL,ZONA 2,INSTITUTO PRIVADO MIXTO DE EDUCACION BASICA CENTRO DE ESTUDIOS DIVERSIFICADOS ( C.E.D.),3A AVE. 9-00 INTERIOR FINCA EL ZAPOTE,24111800,LUCRECIA MARISOL CERMEÑO GONZÁLEZ,LEOPOLDO COLOM MOLINA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-02-0321-45,01-301,CIUDAD CAPITAL,ZONA 2,COLEGIO 'VANGUARDIA JUVENIL',11 AVENIDA 5-27,22541748,LUCRECIA MARISOL CERMEÑO GONZÁLEZ,NIDIA JANETH RODRIGUEZ GOMEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-02-7207-45,01-102,CIUDAD CAPITAL,ZONA 2,COLEGIO CATOLICO MIXTO 'LICEO TRINITARIO',11 AVENIDA 'A' 6-04,51767581,ZIZI ARELY LOPEZ CHINCHILLA,MARIBEL FUENTES VILLELA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-02-7735-45,01-301,CIUDAD CAPITAL,ZONA 2,COLEGIO MIXTO BILINGUE NUEVO AMANECER,13 AVE. 10-20 CIUDAD NUEVA,22091616,LUCRECIA MARISOL CERMEÑO GONZÁLEZ,ELSA DELIA CONTRERAS NÁJERA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-02-7872-45,01-403,CIUDAD CAPITAL,ZONA 2,COLEGIO SAN ANGEL,14 CALLE 11-06 CIUDAD NUEVA,22540314,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,ANA VICTORIA ROLDAN LÓPEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-02-8302-45,01-301,CIUDAD CAPITAL,ZONA 2,LICEO 'CHAPERO',"13 AVENIDA 11-30, CIUDAD NUEVA",22547736,LUCRECIA MARISOL CERMEÑO GONZÁLEZ,VICENTE CHAPERO GARCÍA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-02-8699-45,01-301,CIUDAD CAPITAL,ZONA 2,CENTRO DE APRENDIZAJE INTEGRAL EL CEDAPRI VESPERTINO,13 AV. 10-20 CIUDAD NUEVA,22091616,LUCRECIA MARISOL CERMEÑO GONZÁLEZ,ELSA DELIA CONTRERAS NÁJERA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-02-9567-45,01-301,CIUDAD CAPITAL,ZONA 2,CENTRO EDUCATIVO ROTARIO 'BENITO JUAREZ',4A. CALLE 8-80,22549585,LUCRECIA MARISOL CERMEÑO GONZÁLEZ,MAYRA LISSETTE SIERRA MORALES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-03-0019-45,01-302,CIUDAD CAPITAL,ZONA 3,COLEGIO CRISTIANO VIDA,3A. AVENIDA 26-61,24735907,HECTOR EDELMIRO FLORES BRINGUEZ,DELIA ELENA MARROQUIN MARROQUIN,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-03-0024-45,01-627,CIUDAD CAPITAL,ZONA 3,COLEGIO MIXTO JESUS DEL CONSUELO,4A. AVENIDA 25-11,24717132,ISAURA AMPARO RECINOS CARRILLO,ZOILA ROCXANA VILLATORO LOPEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-03-0032-45,01-618,CIUDAD CAPITAL,ZONA 3,"CENTRO DE EDUC. EXTRAESCOLAR CEEX-GRUPO CEIBA, SAN JOSÉ BUENA VISTA, BARRIO EL GALLITO","SALN COMUNAL SAN JOS BUENA VISTA, BARRIOS EL GALLITO",22381970,ROSA GEORGINA RIOS CASTILLO,LIGIA ELIZABETH CALDERON CHOCOOJ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-03-0038-45,01-618,CIUDAD CAPITAL,ZONA 3,FUNDACIÓN AMG INTERNACIONAL (AVANCE DEL MINISTERIO DEL EVANGELICO),14 AVENIDA 36-09,30390420,ROSA GEORGINA RIOS CASTILLO,LIGIA CRISTABEL GUEVARA COL,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA NORTE
00-03-0044-45,01-302,CIUDAD CAPITAL,ZONA 3,COLEGIO MESOAMERICA,7A. AVENIDA 30-47 ZONA 3,40828626,HECTOR EDELMIRO FLORES BRINGUEZ,LESTER ELEAZER RUÍZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-03-0048-45,01-302,CIUDAD CAPITAL,ZONA 3,COLEGIO RAYITOS DE ESPERANZA,8VA. AVENIDA 30-57 COLONIA SAN JUAN,24750791,HECTOR EDELMIRO FLORES BRINGUEZ,YOLANDA NOHEMÍ JACHAC CONCOHÁ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-03-0049-45,01-403,CIUDAD CAPITAL,ZONA 3,CENTRO EDUCATIVO TECNOLÓGICO EMILIANO,25 CALLE 1-49,49643184,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,ROSA MARIA RECINOS ALVAREZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE
00-03-0358-45,01-403,CIUDAD CAPITAL,ZONA 3,INEB NOCTURNO DE LA ZONA 3,6A AVE. 27-36,24754027,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,MÉLANY CAROLINA ESTRADA MONROY,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA NORTE
00-03-0359-45,01-302,CIUDAD CAPITAL,ZONA 3,"COLEGIO ""JUNKABAL""",6A AVE. 31-29,24629300,HECTOR EDELMIRO FLORES BRINGUEZ,MARIA MERCEDES AGUILAR MEJIA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-03-0360-45,01-302,CIUDAD CAPITAL,ZONA 3,IPMB COLEGIO EVANGELICO MIXTO 'FRANCISCO G. PENZOTTI',4A AVE. 31-49,24401864,HECTOR EDELMIRO FLORES BRINGUEZ,BRENDA AZUCENA JOCHOLÁ GUITZOL,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-03-0362-45,01-302,CIUDAD CAPITAL,ZONA 3,IPMB COLEGIO BAUTISTA BETHEL,5A AVE. 13-38,22209611,HECTOR EDELMIRO FLORES BRINGUEZ,TOMÁS FRANCISCO XON XIRUM,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-03-0363-45,01-302,CIUDAD CAPITAL,ZONA 3,INSTITUTO PRIVADO MIXTO DE EDUCACION BASICA COLEGIO 'ECUATORIANO',2A AVE. 21-58,22514562,HECTOR EDELMIRO FLORES BRINGUEZ,ELEVIA JOSEFINA GUTIERREZ VILLAGRAN,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-03-0365-45,01-302,CIUDAD CAPITAL,ZONA 3,COLEGIO MIXTO JUANA DE ARCO,14 CALLE C 4-40,22321385,HECTOR EDELMIRO FLORES BRINGUEZ,NUBIA GUADALUPE CASTRO ECHEVERRIA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-03-9266-45,01-403,CIUDAD CAPITAL,ZONA 3,CENTRO EDUCATIVO TECNOLOGICO EMILIANO,25 CALLE 1-49,49643184,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,ROSA MARIA RECINOS ALVAREZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-03-9662-45,01-618,CIUDAD CAPITAL,ZONA 3,NUCLEO FAMILIAR EDUCATIVO PARA EL DESARROLLO NUFED 360,"30 CALLE 8 AV.3-06, COMUNIDAD DEL RELLENO SANITARIO",51199315,ROSA GEORGINA RIOS CASTILLO,GLORIA HILDA CALCÁ TELEGUARIO,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-04-0002-45,01-312,CIUDAD CAPITAL,ZONA 4,INSTITUTO GUATEMALTECO AMERICANO -IGA-,"RUTA 1, 4-05",24225454,AMADO SALOMON FLORES PEREZ,CLAUDIA ELIZABETH SÁNCHEZ SANTOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-05-0002-45,01-504,CIUDAD CAPITAL,ZONA 5,INEB,42 AVENIDA 20-00,23350777,DAVID SOTOJ SANCHEZ,NORMA MARITZA RAMOS PÉREZ,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-05-0011-45,01-314,CIUDAD CAPITAL,ZONA 5,INSTITUTO EDUCATIVO ASISTENCIAL EMILIANI Y HOGAR DE HUERFANOS SANTA TERESA,13 AVENIDA 30-07,23617261,PLINIO IVAN HERNANDEZ,FERNANDO BERNAVE AGUILAR CASTILLO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-05-0015-45,01-313,CIUDAD CAPITAL,ZONA 5,COLEGIO MARTA NOVELLA,27 AV. 27-45,23393125,ERICK GUILLERMO SANCHEZ MARTINEZ,ANA VIRGINIA RODAS VASQUEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-05-0024-45,01-314,CIUDAD CAPITAL,ZONA 5,COLEGIO MADRID - BARCELONA,30 CALLE 22-38,52832222,PLINIO IVAN HERNANDEZ,JOSE RAFAEL VILLELA BOLLATH,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-05-0037-45,01-313,CIUDAD CAPITAL,ZONA 5,CENTRO ESCOLAR LILIAN PATRICIA DIEGUEZ DE ROSALES,11 AVENIDA ENTRE 26 Y 27 CALLE,55016825,ERICK GUILLERMO SANCHEZ MARTINEZ,FADUA CAMACHO DAVID,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,SEMIPRESENCIAL,GUATEMALA ORIENTE
00-05-0448-45,01-504,CIUDAD CAPITAL,ZONA 5,CENTRO DE USOS MULTIPLES DR. CARLOS GONZALEZ ORELLANA,28 AVE. A 33-04,23353720,DAVID SOTOJ SANCHEZ,JOSÉ ANGEL MEDINA CIFUENTES,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-05-0449-45,01-504,CIUDAD CAPITAL,ZONA 5,INEB EXP. CON ORIENTACION OCUPACIONAL DR. JOSE MATOS PACHECO,42 AVE. 21-00 ZONA 5,59749588,DAVID SOTOJ SANCHEZ,REGINO ANDRÉS BATZ MENCHÚ,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-05-0451-45,01-313,CIUDAD CAPITAL,ZONA 5,COLEGIO EVANGELICO MIXTO ADONAI,30 CALLE 16-00 SAN PEDRITO,23354466,ERICK GUILLERMO SANCHEZ MARTINEZ,ANA LUISA GUERRA CASTAÑEDA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-05-0457-45,01-314,CIUDAD CAPITAL,ZONA 5,ESCUELA PROFESIONAL SAN VICENTE DE PAUL,17 AVE. 31-00,23391272,PLINIO IVAN HERNANDEZ,KAREN AZUCENA PALMA MAZARIEGOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-05-2214-45,01-314,CIUDAD CAPITAL,ZONA 5,LICEO GUATEMALA,10A AVE. 33-03,22095400,PLINIO IVAN HERNANDEZ,ERICKA DEL ROSARIO DARDÓN PAREDES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-05-2481-45,01-313,CIUDAD CAPITAL,ZONA 5,INSTITUTO GUATEMALTECO ESPAÑOL,DIAGONAL 14 23-55 COLONIA VIVIBIEN,23321393,ERICK GUILLERMO SANCHEZ MARTINEZ,MIGUEL JOSE RALON ROSALES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-05-4669-45,01-313,CIUDAD CAPITAL,ZONA 5,CENTRO EDUCATIVO ACRÓPOLIS,"12 CALLE B 40-81, JARDINES DE LA ASUNCION",23360138,ERICK GUILLERMO SANCHEZ MARTINEZ,BEATRIZ EUGENIA ORTEGA VELÁSQUEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-05-7799-45,01-313,CIUDAD CAPITAL,ZONA 5,ESCUELA MILITAR DE MUSICA MAESTRO RAFAEL ALVAREZ OVALLE,23 AVENIDA FINAL 32-36,44974290,ERICK GUILLERMO SANCHEZ MARTINEZ,LESLY ERASMO VELÁSQUEZ RIVERA,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA ORIENTE
00-05-8194-45,01-314,CIUDAD CAPITAL,ZONA 5,INEB PARA VARONES TECUN UMAN,14 AVE. 25-07 COLONIA 25 DE JUNIO,23347007,PLINIO IVAN HERNANDEZ,SONIA MARGARITA MORALES SANDOVAL,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-05-9129-45,01-313,CIUDAD CAPITAL,ZONA 5,ESCUELA SUPERIOR DE COMERCIO Y ACADEMIA ROYAL,27 CALLE 23-14,23316077,ERICK GUILLERMO SANCHEZ MARTINEZ,BLANCA ULIANOVA ALVARADO IBÁÑEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-05-9159-45,01-313,CIUDAD CAPITAL,ZONA 5,COLEGIO MIXTO SAN AGUSTIN,21 CALLE 32-38 COLONIA LA PALMITA,23356656,ERICK GUILLERMO SANCHEZ MARTINEZ,INGRID MARIELA RODRÍGUEZ GONZÁLEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-05-9286-45,01-313,CIUDAD CAPITAL,ZONA 5,LICEO MIXTO 'BRITANICO GUATEMALTECO',20 AVENIDA 27-62,23357692,ERICK GUILLERMO SANCHEZ MARTINEZ,CHRISTHI MAHETZI NAVIDAD,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-05-9634-45,01-313,CIUDAD CAPITAL,ZONA 5,CENTRO EDUCATIVO PRIVADO ESCUELA DE VALORES SATHYA SAI,28 CALLE A 11-58,23323239,ERICK GUILLERMO SANCHEZ MARTINEZ,CARMEN LUCIA RODRIGUEZ MARCUCCI DE ENRIQUEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-06-0002-45,01-102,CIUDAD CAPITAL,ZONA 6,INEB SAN JUAN DE DIOS,"21 AVENIDA ""B"" 17-20, COLONIA SAN JUAN DE DIOS",22893852,ZIZI ARELY LOPEZ CHINCHILLA,ANTONIA YESENIA MORALES GARCIA,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-06-0005-45,01-106,CIUDAD CAPITAL,ZONA 6,LICEO DE CIENCIAS TECNICAS,1A. CALLE 13-59,22881033,CESAR ARNOLDO MARTINEZ GARCIA,CARLOS HUMBERTO BARRIOS LÓPEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-06-0027-45,01-101,CIUDAD CAPITAL,ZONA 6,LICEO PROFESOR DAVID LETRAN,6TA. CALLE 20-64,44731032,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,ALMA ISABEL OLIVA HERRERA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-06-0030-45,01-101,CIUDAD CAPITAL,ZONA 6,COLEGIO CRISTIANO SEMILLAS DE AMOR,5A. CALLE A 17-15,22544806,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,WALTER HAROLDO MORALES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-06-0036-45,01-101,CIUDAD CAPITAL,ZONA 6,LICEO MIXTO BILINGUE JOSE MARIA ORELLANA,17 AV. FINAL 21-97 PROYECTO 4-4 ZONA 6,22542497,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,ADILIA YANET VELIZ CARRILLO,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-06-0037-45,01-101,CIUDAD CAPITAL,ZONA 6,"""LICEO DE COMPUTACIÓN C.S.S, ZONA 6""",CALLE MARTI 14-49 ZONA 6,22882093,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,LEONEL RAMIRO ALVAREZ CARRERA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-06-0039-45,01-101,CIUDAD CAPITAL,ZONA 6,COLEGIO EVANGELICO VIDA ABUNDANTE,"17 AVENIDA ""A"" 25-14 PROYECTO 4-3",42171108,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,ANA RUTH ESCOBAR SÁNCHEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-06-0040-45,01-101,CIUDAD CAPITAL,ZONA 6,COLEGIO VANGUARDIA DE LA ENSEÑANZA,"25 CALLE ""A"" 24-15, COLONIA LA REINA",22888315,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,JESSICA MARISOL CASTRO LARA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-06-0041-45,01-102,CIUDAD CAPITAL,ZONA 6,LICEO TECNOLÓGICO GUATEMALTECO,"15 AVENIDA ""B"" 10-23",22703356,ZIZI ARELY LOPEZ CHINCHILLA,SARA LISETH ARIAS MIJANGOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-06-0044-45,01-403,CIUDAD CAPITAL,ZONA 6,LICEO TECNÓLOGICO GUATEMALTECO,"15 AVENIDA ""B"" 10-23",22885205,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,SARA LISETH ARIAS MIJANGOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,FIN DE SEMANA,GUATEMALA NORTE
00-06-0063-45,01-403,CIUDAD CAPITAL,ZONA 6,COLEGIO CLÁSICO GUATEMALTECO,15 AVENIDA 07-61,52394686,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,RONY ARTURO CHINCHILLA CRISTALES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA NORTE
00-06-0067-45,01-102,CIUDAD CAPITAL,ZONA 6,COLEGIO CLÁSICO GUATEMALTECO,15 AVENIDA 07-61,52394686,ZIZI ARELY LOPEZ CHINCHILLA,RONY ARTURO CHINCHILLA CRISTALES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-06-0068-45,01-102,CIUDAD CAPITAL,ZONA 6,COLEGIO CLÁSICO GUATEMALTECO,15 AVENIDA 07-61,52394686,ZIZI ARELY LOPEZ CHINCHILLA,RONY ARTURO CHINCHILLA CRISTALES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-06-0075-45,01-102,CIUDAD CAPITAL,ZONA 6,COLEGIO MIXTO CIPRESALES,15 AVENIDA 15-49,22544214,ZIZI ARELY LOPEZ CHINCHILLA,EMMA ETELVINA ORELLANA RAMIREZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-06-0076-45,01-403,CIUDAD CAPITAL,ZONA 6,"INEB ""DOCTORA SARA CABARRUS DE RUIZ""",FINAL CALZADA JOSE MILLA Y VIDAURRE Y 26 AVENIDA,22702943,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,JOVITA ANTONIETA MIRANDA BARRIOS,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA NORTE
00-06-0082-45,01-403,CIUDAD CAPITAL,ZONA 6,"LICEO DE COMPUTACIÓN C.S.S. ""ZONA 6",CALLE MARTI 14-49,22882093,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,LEONEL RAMIRO ALVAREZ CARRERA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE
00-06-0084-45,01-106,CIUDAD CAPITAL,ZONA 6,LICEO DE CIENCIAS TÉCNICAS,1RA. CALLE 13-59,22881033,CESAR ARNOLDO MARTINEZ GARCIA,CARLOS HUMBERTO BARRIOS LÓPEZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE
00-06-0086-45,01-403,CIUDAD CAPITAL,ZONA 6,COLEGIO CLÁSICO GUATEMALTECO,15 AVENIDA 7-61,23099266,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,RONY ARTURO CHINCHILLA CRISTALES,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE
00-06-0090-45,01-403,CIUDAD CAPITAL,ZONA 6,LICEO TECNOLÓGICO GUATEMALTECO,"15 AVENIDA ""B"" 10-23",22703356,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,SARA LISETH ARIAS MIJANGOS,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE
00-06-0093-45,01-627,CIUDAD CAPITAL,ZONA 6,COLEGIO MIXTO CIPRESALES,15 AVENIDA 15-49,22544214,ISAURA AMPARO RECINOS CARRILLO,EMMA ETELVINA ORELLANA RAMÍREZ,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,SIN JORNADA,SEMIPRESENCIAL (FIN DE SEMANA),GUATEMALA NORTE
00-06-0096-45,01-101,CIUDAD CAPITAL,ZONA 6,"JARDIN INFANTIL ""LA FINCA""",16 AVENIDA 28-83,50161365,MARIA ESTELA MARROQUIN CHUR DE ORTEGA,LUCÍA MARGARITA JIMÉNEZ GARCÍA,BASICO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-06-0520-45,01-312,CIUDAD CAPITAL,ZONA 6,"INSTITUTO NACIONAL DE EDUCACIÓN BÁSICA EXPERIMENTAL CON ORIENTACIÓN OCUPACIONAL ""ENRIQUE GOMEZ CARRILLO""",13 AVENIDA Y 15 CALLE FINAL,22893980,AMADO SALOMON FLORES PEREZ,RANDY OLIARCA HERNANDEZ MORALES,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA NORTE
00-06-0521-45,01-403,CIUDAD CAPITAL,ZONA 6,"INEB ""CARLOS BENJAMIN PAIZ AYALA""",FINAL CALZADA JOSE MILLA Y VIDAURRE Y 26 AVENIDA,22702943,CARLOS HUMBERTO GONZÁLEZ DE LEÓN,JOVITA ANTONIETA MIRANDA BARRIOS,BASICO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA NORTE
